datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:06 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:07 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:08 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:09 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:10 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:11 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:12 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:13 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:14 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:15 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:16 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:17 GMT-0800 (PST)
34106325,11251.76000000,0.18504830,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:18 GMT-0800 (PST)
34106326,11252.68000000,0.00100000,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:19 GMT-0800 (PST)
34106326,11252.68000000,0.00100000,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:20 GMT-0800 (PST)
34106326,11252.68000000,0.00100000,11252.67,11252.68,19389.17761763,Fri Jan 19 2018 11:01:21 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11258.5,11258.51,19389.17761763,Fri Jan 19 2018 11:01:22 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:23 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:24 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:25 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:26 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:27 GMT-0800 (PST)
34106329,11258.51000000,0.06918177,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:28 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:30 GMT-0800 (PST)
